what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1327105572347
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1327105573450
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.4.2.r37x201110201842,"com.google.gdt.eclipse.designer.UiBinder",1327105578527
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1327105578578
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1327105580832
started,bundle,org.eclipse.libra.facet,0.1.1.201109131144,"org.eclipse.libra.facet",1327105580856
error,log,,,"Bad extension specification",1327105580876
error,log,,,"startup class must implement org.eclipse.ui.IStartup",1327105580879
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r37,"com.google.gwt.eclipse.DevModeView",1327105607757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327105608286
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1327105608617
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1327105608928
started,bundle,org.eclipse.php.debug.daemon,3.0.0.v20110516-1100,"org.eclipse.php.debug.daemon",1327105609040
started,bundle,org.eclipse.php.server.core,3.0.0.v20110516-1100,"org.eclipse.php.server.core",1327105609090
started,bundle,org.eclipse.php.debug.core,3.0.0.v20110516-1100,"org.eclipse.php.debug.core",1327105609327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327105630546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327105639675
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327105642322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327105643072
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327105647385
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r37,"com.google.gwt.eclipse.DevModeView",1327105665513
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327105667239
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r37,"com.google.gwt.eclipse.DevModeView",1327105671928
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327105677014
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1327105677381
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1327105677386
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1327105677609
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1327105689419
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1327105689432
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1327105689494
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1327105689495
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1327105689908
started,bundle,org.eclipse.dltk.validators.ui,3.0.0.v20110423,"org.eclipse.dltk.validators.ui",1327105690160
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1327105700179
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327105735472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327105754618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327105755985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327105756074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327105758746
executed,command,com.google.appengine.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.appengine.eclipse.core.deployToGoogle",1327105760094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327105760256
error,log,,,"An internal error occurred during: ""Deploying beecloudproject to Google"".",1327105784969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327105813725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327105816640
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1327105840051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327106024350
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1327106031090
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1327106050434
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1327106050449
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1327106050519
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1327106050806
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1327106051304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327106051567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327106052842
