what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327109316603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327109321116
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327109356743
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327109363077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327109366934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327109384047
opened,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327109384227
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327109384322
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327109386248
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327109386576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327109392146
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327109393936
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327109395419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327109403907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327109489774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327109492881
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1327109504115
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1327109504149
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1327109504225
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1327109504267
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1327109504364
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1327109504366
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1327109504616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327109554290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327109563387
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327109585321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327109587596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327109595257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327109597906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327109605291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327109608472
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327109894693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327109895923
executed,command,,,"AUTOGEN:::com.google.gwt.eclipse.core.editors.gwtJavaEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327110599270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327110608741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327110608927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327110640443
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327110643079
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327110644994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327110816834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327110818698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327111004074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327111263135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327111277692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327111300228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327111324431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327111328346
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327111333157
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327111346461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327111402838
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327111898884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327112038710
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327112111575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327112112603
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327112131154
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327112239576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327112295588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327112405047
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327112410225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327112418144
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327112478574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327112514281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327112550262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1327112611916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327112614886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327112772717
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327112786129
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1327112786495
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327112823941
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327112825333
activated,view,com.google.gwt.eclipse.oophm,2.5.0.v201112160242-rel-r37,"com.google.gwt.eclipse.DevModeView",1327112825790
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1327113018564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113030566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113032029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113032133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113034108
executed,command,com.google.appengine.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.appengine.eclipse.core.deployToGoogle",1327113035184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113035323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113091416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113093663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113159295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113160400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113182061
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327113185711
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1327113186060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113191771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113217181
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327113223308
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327113223666
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1327113232607
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1327113232927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1327113259991
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327113267383
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327113377255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113382966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113385277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113385417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113387244
executed,command,com.google.appengine.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.appengine.eclipse.core.deployToGoogle",1327113387577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113387632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113417699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113453888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113556888
activated,editor,com.google.gwt.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327113560194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113568185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113578460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113589183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113598314
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327113757504
executed,command,com.google.gdt.eclipse.suite,2.5.0.v201112160242-rel-r37,"com.google.gdt.eclipse.suite.GDTPulldown",1327113760163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113761878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113762412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113762546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113763415
executed,command,com.google.appengine.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.appengine.eclipse.core.deployToGoogle",1327113763852
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113764130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113844147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327113845252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327118242507
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1327118263815
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327118458136
executed,command,com.google.gdt.eclipse.suite,2.5.0.v201112160242-rel-r37,"com.google.gdt.eclipse.suite.GDTPulldown",1327118459166
