what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759545074
executed,command,com.google.appengine.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.appengine.eclipse.core.deployToGoogle",1326759545378
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759545430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759576853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759580760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759595471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759618925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759654933
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759659361
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759661517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326759665346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759665965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759670476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326759674929
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759680535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759687673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1326759689815
executed,command,com.google.gdt.eclipse.suite,2.5.0.v201112160242-rel-r37,"com.google.gdt.eclipse.suite.GDTPulldown",1326759692510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759694728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759696825
executed,command,com.google.appengine.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.appengine.eclipse.core.deployToGoogle",1326759697443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326759697523
